image_path,text,group,text_id
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (108).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (109).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (109).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (110).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (110).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (111).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (111).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (112).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (112).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (113).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (113).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (114).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (114).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
