dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,writer_id,set_id,line_id,reference_source,reference,gt_status,split,difficulty,difficulty_group,sex,birth_year
polish_forms_train,polish_forms,native,False,007_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l05.png,nie,007_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,nie,nie,kobieta,2007.0
polish_forms_train,polish_forms,native,False,007_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l06.png,nie,007_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,kobieta,2007.0
polish_forms_train,polish_forms,native,False,007_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l07.png,nie,007_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,ok,train,nie,nie,kobieta,2007.0
polish_forms_train,polish_forms,native,False,007_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2007.0\007_p01_A_l08.png,nie,007_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,train,nie,nie,kobieta,2007.0
polish_forms_train,polish_forms,native,False,008_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l01.png,nie,008_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l02.png,nie,008_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l03.png,nie,008_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l04.png,nie,008_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l05.png,nie,008_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l06.png,nie,008_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l07.png,nie,008_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,008_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2006.0\008_p01_A_l08.png,nie,008_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,manual_reviewed,train,nie,nie,kobieta,2006.0
polish_forms_train,polish_forms,native,False,009_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l01.png,nie,009_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l02.png,nie,009_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l03.png,nie,009_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l04.png,nie,009_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l05.png,nie,009_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l06.png,nie,009_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l07.png,nie,009_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,009_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\009_p01_A_l08.png,nie,009_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI,manual_reviewed,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l01.png,nie,010_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l02.png,nie,010_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l04.png,nie,010_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l05.png,nie,010_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l06.png,nie,010_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l07.png,nie,010_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,010_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\010_p01_A_l08.png,nie,010_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l01.png,nie,011_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jestes jak zdrowie",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l02.png,nie,011_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l03.png,nie,011_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l04.png,nie,011_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l05.png,nie,011_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzine dziewiątą.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l06.png,nie,011_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l07.png,nie,011_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ściezke w wilgotnym lesie,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,011_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\011_p01_A_l08.png,nie,011_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,012_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l01.png,nie,012_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,012_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l02.png,nie,012_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,012_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l03.png,nie,012_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,012_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l04.png,nie,012_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie”",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,012_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l05.png,nie,012_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,012_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\012_p01_A_l06.png,nie,012_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz plecach miecz?,ok,train,nie,nie,mezczyzna,2010.0
