dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,image_number,reference_source,text_id,line_id,reference,csv_candidate_count,annotation_status
malaysian_auto_invert,malaysian,auto_invert,True,LPD_036_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l1.png,malaysian_manual_lines — kopia\LPD_036_t3_l1.png,LPD,36,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_036_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l2.png,malaysian_manual_lines — kopia\LPD_036_t3_l2.png,LPD,36,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_037_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_037_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_037_t1_l1.png,malaysian_manual_lines — kopia\LPD_037_t1_l1.png,LPD,37,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_038_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_038_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_038_t2_l1.png,malaysian_manual_lines — kopia\LPD_038_t2_l1.png,LPD,38,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_039_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l1.png,malaysian_manual_lines — kopia\LPD_039_t3_l1.png,LPD,39,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_039_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l2.png,malaysian_manual_lines — kopia\LPD_039_t3_l2.png,LPD,39,manual_lines_annotations,3,2.0,basikal saya berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_040_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_040_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_040_t1_l1.png,malaysian_manual_lines — kopia\LPD_040_t1_l1.png,LPD,40,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_041_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l1.png,malaysian_manual_lines — kopia\LPD_041_t2_l1.png,LPD,41,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_041_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l2.png,malaysian_manual_lines — kopia\LPD_041_t2_l2.png,LPD,41,manual_lines_annotations,2,2.0,bapa,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_042_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l1.png,malaysian_manual_lines — kopia\LPD_042_t3_l1.png,LPD,42,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_042_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l2.png,malaysian_manual_lines — kopia\LPD_042_t3_l2.png,LPD,42,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya bewarna hijau dan putih,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_043_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_043_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_043_t1_l1.png,malaysian_manual_lines — kopia\LPD_043_t1_l1.png,LPD,43,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_044_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l1.png,malaysian_manual_lines — kopia\LPD_044_t2_l1.png,LPD,44,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_044_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l2.png,malaysian_manual_lines — kopia\LPD_044_t2_l2.png,LPD,44,manual_lines_annotations,2,2.0,itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_045_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l1.png,malaysian_manual_lines — kopia\LPD_045_t3_l1.png,LPD,45,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_045_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l2.png,malaysian_manual_lines — kopia\LPD_045_t3_l2.png,LPD,45,manual_lines_annotations,3,2.0,itu dibeli oleh ayah saya. Roda basikal saya,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_045_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l3.png,malaysian_manual_lines — kopia\LPD_045_t3_l3.png,LPD,45,manual_lines_annotations,3,3.0,berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_046_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_046_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_046_t1_l1.png,malaysian_manual_lines — kopia\LPD_046_t1_l1.png,LPD,46,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_047_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l1.png,malaysian_manual_lines — kopia\LPD_047_t2_l1.png,LPD,47,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_047_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l2.png,malaysian_manual_lines — kopia\LPD_047_t2_l2.png,LPD,47,manual_lines_annotations,2,2.0,milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_048_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l1.png,malaysian_manual_lines — kopia\LPD_048_t3_l1.png,LPD,48,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_048_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l2.png,malaysian_manual_lines — kopia\LPD_048_t3_l2.png,LPD,48,manual_lines_annotations,3,2.0,itu dibeli oleh ayah saya. Roda basikal saya berwarna,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_048_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l3.png,malaysian_manual_lines — kopia\LPD_048_t3_l3.png,LPD,48,manual_lines_annotations,3,3.0,hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_049_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_049_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_049_t1_l1.png,malaysian_manual_lines — kopia\LPD_049_t1_l1.png,LPD,49,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_050_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_050_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_050_t2_l1.png,malaysian_manual_lines — kopia\LPD_050_t2_l1.png,LPD,50,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_051_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l1.png,malaysian_manual_lines — kopia\LPD_051_t3_l1.png,LPD,51,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_051_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l2.png,malaysian_manual_lines — kopia\LPD_051_t3_l2.png,LPD,51,manual_lines_annotations,3,2.0,saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_052_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_052_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_052_t1_l1.png,malaysian_manual_lines — kopia\LPD_052_t1_l1.png,LPD,52,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_053_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_053_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_053_t2_l1.png,malaysian_manual_lines — kopia\LPD_053_t2_l1.png,LPD,53,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_054_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_054_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_054_t3_l1.png,malaysian_manual_lines — kopia\LPD_054_t3_l1.png,LPD,54,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_054_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_054_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_054_t3_l2.png,malaysian_manual_lines — kopia\LPD_054_t3_l2.png,LPD,54,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_055_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_055_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_055_t1_l1.png,malaysian_manual_lines — kopia\LPD_055_t1_l1.png,LPD,55,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_056_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_056_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_056_t2_l1.png,malaysian_manual_lines — kopia\LPD_056_t2_l1.png,LPD,56,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_056_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_056_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_056_t2_l2.png,malaysian_manual_lines — kopia\LPD_056_t2_l2.png,LPD,56,manual_lines_annotations,2,2.0,Sangkar baru itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_057_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_057_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_057_t3_l1.png,malaysian_manual_lines — kopia\LPD_057_t3_l1.png,LPD,57,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_057_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_057_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_057_t3_l2.png,malaysian_manual_lines — kopia\LPD_057_t3_l2.png,LPD,57,manual_lines_annotations,3,2.0,lapang. Basikal itu dibeli oleh ayah saya.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_057_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_057_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_057_t3_l3.png,malaysian_manual_lines — kopia\LPD_057_t3_l3.png,LPD,57,manual_lines_annotations,3,3.0,Roda basikal saya berwarna hijau dan,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_058_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_058_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_058_t1_l1.png,malaysian_manual_lines — kopia\LPD_058_t1_l1.png,LPD,58,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_059_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_059_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_059_t2_l1.png,malaysian_manual_lines — kopia\LPD_059_t2_l1.png,LPD,59,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_060_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_060_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_060_t3_l1.png,malaysian_manual_lines — kopia\LPD_060_t3_l1.png,LPD,60,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_060_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_060_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_060_t3_l2.png,malaysian_manual_lines — kopia\LPD_060_t3_l2.png,LPD,60,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_061_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_061_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_061_t1_l1.png,malaysian_manual_lines — kopia\LPD_061_t1_l1.png,LPD,61,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_062_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_062_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_062_t2_l1.png,malaysian_manual_lines — kopia\LPD_062_t2_l1.png,LPD,62,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_062_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_062_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_062_t2_l2.png,malaysian_manual_lines — kopia\LPD_062_t2_l2.png,LPD,62,manual_lines_annotations,2,2.0,milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_063_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_063_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_063_t3_l1.png,malaysian_manual_lines — kopia\LPD_063_t3_l1.png,LPD,63,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_063_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_063_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_063_t3_l2.png,malaysian_manual_lines — kopia\LPD_063_t3_l2.png,LPD,63,manual_lines_annotations,3,2.0,dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_063_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_063_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_063_t3_l3.png,malaysian_manual_lines — kopia\LPD_063_t3_l3.png,LPD,63,manual_lines_annotations,3,3.0,putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_064_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_064_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_064_t1_l1.png,malaysian_manual_lines — kopia\LPD_064_t1_l1.png,LPD,64,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_065_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_065_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_065_t2_l1.png,malaysian_manual_lines — kopia\LPD_065_t2_l1.png,LPD,65,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_065_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_065_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_065_t2_l2.png,malaysian_manual_lines — kopia\LPD_065_t2_l2.png,LPD,65,manual_lines_annotations,2,2.0,bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_066_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_066_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_066_t3_l1.png,malaysian_manual_lines — kopia\LPD_066_t3_l1.png,LPD,66,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_066_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_066_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_066_t3_l2.png,malaysian_manual_lines — kopia\LPD_066_t3_l2.png,LPD,66,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_067_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_067_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_067_t1_l1.png,malaysian_manual_lines — kopia\LPD_067_t1_l1.png,LPD,67,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_068_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_068_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_068_t2_l1.png,malaysian_manual_lines — kopia\LPD_068_t2_l1.png,LPD,68,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_068_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_068_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_068_t2_l2.png,malaysian_manual_lines — kopia\LPD_068_t2_l2.png,LPD,68,manual_lines_annotations,2,2.0,bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_069_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_069_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_069_t3_l1.png,malaysian_manual_lines — kopia\LPD_069_t3_l1.png,LPD,69,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_069_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_069_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_069_t3_l2.png,malaysian_manual_lines — kopia\LPD_069_t3_l2.png,LPD,69,manual_lines_annotations,3,2.0,dibeli oleh ayah saya. Roda basikal saya berwarna hijau,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,LPD_069_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_069_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_069_t3_l3.png,malaysian_manual_lines — kopia\LPD_069_t3_l3.png,LPD,69,manual_lines_annotations,3,3.0,dan putih.,1,ok
